,bathrooms,bedrooms,price,price_type,square_feet,state
60820,2.0,3.0,1988.0,Monthly,1464,VA
60821,1.0,1.0,1075.0,Monthly,781,TX
60822,1.0,1.0,1585.0,Monthly,718,CO
60823,1.0,1.0,1600.0,Monthly,877,LA
60824,1.0,2.0,357.0,Monthly,904,OH
60825,2.0,2.0,893.0,Monthly,901,AR
60826,1.0,2.0,1510.0,Monthly,1033,CO
60827,1.0,2.0,1500.0,Monthly,700,MA
60828,2.0,3.0,8000.0,Monthly,1475,FL
60829,2.0,2.0,1350.0,Monthly,972,OH
60830,2.0,2.0,1350.0,Monthly,972,OH
60831,2.0,2.0,1500.0,Monthly,992,LA
60832,2.0,2.0,1400.0,Monthly,1098,VA
60833,2.0,3.0,2100.0,Monthly,917,MA
60834,1.0,1.0,1150.0,Monthly,680,OH
60835,2.0,2.0,1659.0,Monthly,1120,FL
60836,1.0,2.0,1520.0,Monthly,1093,CO
60837,1.0,1.0,925.0,Monthly,678,VA
60838,1.0,2.0,1000.0,Monthly,950,VA
60839,1.0,2.0,1149.0,Monthly,1074,VA
60840,2.0,2.0,1220.0,Monthly,1061,TX
60841,1.0,1.0,1315.0,Monthly,796,CO
60842,3.0,4.0,2500.0,Monthly,2686,FL
60843,2.0,2.0,2200.0,Monthly,1053,MA
60844,1.0,1.0,845.0,Monthly,711,LA
60845,2.0,2.0,1568.0,Monthly,1025,CO
60846,2.0,2.0,1454.0,Monthly,1008,FL
60847,1.0,1.0,1916.0,Monthly,797,MA
60848,1.0,1.0,739.0,Monthly,650,NV
60849,1.0,1.0,2165.0,Monthly,870,CA
60850,1.0,1.0,1265.0,Monthly,707,CO
60851,2.0,2.0,1613.0,Monthly,1066,VA
60852,2.0,6.0,3600.0,Monthly,2000,OH
60853,1.0,2.0,853.0,Monthly,840,NV
60854,1.0,2.0,1499.0,Monthly,795,MA
60855,2.0,2.0,1225.0,Monthly,1093,NV
60856,2.0,2.0,1739.0,Monthly,1043,CA
60857,2.0,3.0,2600.0,Monthly,1862,MA
60858,2.0,3.0,1425.0,Monthly,1296,LA
60859,2.0,4.0,2600.0,Monthly,1710,OH
60860,2.0,2.0,1260.0,Monthly,1137,VA
60861,1.0,1.0,844.0,Monthly,650,VA
60862,2.0,3.0,977.0,Monthly,1079,LA
60863,1.0,1.0,1356.0,Monthly,787,TX
60864,2.0,2.0,1545.0,Monthly,1248,AR
60865,2.0,2.0,1741.0,Monthly,1097,CA
60866,2.0,2.0,1643.0,Monthly,1143,TX
60867,1.0,1.0,525.0,Monthly,500,AR
60868,2.0,2.0,931.0,Monthly,900,NV
60869,2.0,3.0,2205.0,Monthly,1215,CA
60870,1.0,1.0,755.0,Monthly,680,NV
60871,2.0,2.0,1750.0,Monthly,1080,FL
60872,2.0,2.0,1645.0,Monthly,994,CA
60873,1.0,1.0,1479.0,Monthly,783,CO
60874,2.5,2.0,1057.0,Monthly,1265,OH
60875,2.0,2.0,1940.0,Monthly,1093,CO
60876,2.0,2.0,845.0,Monthly,983,AR
60877,1.0,1.0,1147.0,Monthly,643,TX
60878,1.0,1.0,1205.0,Monthly,651,LA
60879,2.0,2.0,1245.0,Monthly,1175,OH
60880,2.0,2.0,1320.0,Monthly,1043,LA
60881,4.0,4.0,2950.0,Monthly,3293,CA
60882,1.0,2.0,1450.0,Monthly,850,MA
60883,1.0,2.0,1295.0,Monthly,838,CO
60884,2.0,2.0,1320.0,Monthly,1079,VA
60885,1.0,1.0,995.0,Monthly,720,LA
60886,1.0,1.0,1446.0,Monthly,764,TX
60887,1.0,1.0,354.0,Monthly,576,AR
60888,2.0,2.0,1420.0,Monthly,1060,TX
60889,1.0,2.0,730.0,Monthly,670,NV
60890,2.0,2.0,1000.0,Monthly,1024,FL
60891,2.0,2.0,875.0,Monthly,1086,AR
60892,1.0,1.0,1690.0,Monthly,934,TX
60893,2.0,2.0,986.0,Monthly,1050,AR
60894,3.0,4.0,1550.0,Monthly,1828,OH
60895,2.0,3.0,1687.0,Monthly,1523,AR
60896,1.0,2.0,1100.0,Monthly,700,LA
60897,1.0,1.0,943.0,Monthly,882,AR
60898,1.0,1.0,1181.0,Monthly,829,VA
60899,1.0,1.0,1341.0,Monthly,997,VA
60900,2.0,2.0,707.0,Monthly,908,AR
60901,2.0,3.0,1458.0,Monthly,1398,AR
60902,1.5,2.0,993.0,Monthly,987,OH
60903,2.0,2.0,1685.0,Monthly,1080,CO
60904,2.0,2.0,1450.0,Monthly,825,MA
60905,1.0,1.0,1200.0,Monthly,910,CA
60906,2.0,2.0,1459.0,Monthly,1095,TX
60907,1.0,1.0,1092.0,Monthly,654,TX
60908,1.5,2.0,1700.0,Monthly,1260,MA
60909,1.0,1.0,990.0,Monthly,849,LA
60910,1.0,1.0,975.0,Monthly,429,NV
60911,2.0,2.0,1499.0,Monthly,1116,TX
60912,2.0,2.0,760.0,Monthly,950,AR
60913,2.0,3.0,1189.0,Monthly,1350,VA
60914,2.0,2.0,919.0,Monthly,846,AR
60915,2.0,2.0,1788.0,Monthly,1260,CA
60916,1.0,1.0,643.0,Monthly,565,AR
60917,1.0,1.0,1098.0,Monthly,739,NV
60918,2.0,2.0,2155.0,Monthly,1177,CO
60919,1.0,1.0,984.0,Monthly,751,NV
60920,2.0,2.0,700.0,Monthly,1045,AR
60921,1.0,1.0,1565.0,Monthly,792,CA
60922,2.5,4.0,1375.0,Monthly,2312,OH
60923,1.0,1.0,1375.0,Monthly,740,CA
60924,2.0,2.0,1975.0,Monthly,1100,MA
60925,2.0,2.0,1730.0,Monthly,1121,CA
60926,1.0,2.0,1475.0,Monthly,725,MA
60927,2.0,2.0,1234.0,Monthly,1140,NV
60928,2.0,3.0,2950.0,Monthly,1442,CO
60929,1.0,2.0,1175.0,Monthly,1157,OH
60930,1.0,1.0,1515.0,Monthly,829,CO
60931,1.0,1.0,1024.0,Monthly,757,NV
60932,1.0,2.0,1417.0,Monthly,843,TX
60933,1.0,2.0,1045.0,Monthly,1157,OH
60934,2.0,2.0,1943.0,Monthly,1190,VA
60935,1.0,2.0,1025.0,Monthly,868,VA
60936,1.0,2.0,1020.0,Monthly,886,VA
60937,2.0,2.0,1339.0,Monthly,1371,OH
60938,1.0,1.0,1309.0,Monthly,715,CO
60939,1.0,1.0,675.0,Monthly,658,LA
60940,1.0,1.0,1518.0,Monthly,995,VA
60941,1.5,3.0,1769.0,Monthly,1300,MA
60942,1.0,1.0,935.0,Monthly,765,OH
60943,1.0,1.0,1253.0,Monthly,653,CO
60944,2.0,2.0,1405.0,Monthly,944,VA
60945,1.0,3.0,1650.0,Monthly,1265,MA
60946,2.0,2.0,1344.0,Monthly,1365,VA
60947,2.0,2.0,1819.0,Monthly,1026,CA
60948,2.5,3.0,1821.0,Monthly,1445,VA
60949,2.0,3.0,1460.0,Monthly,1398,NV
60950,1.0,1.0,1349.0,Monthly,715,CO
60951,2.0,2.0,695.0,Monthly,1000,LA
60952,1.0,1.0,1750.0,Monthly,863,MA
60953,1.0,3.0,1795.0,Monthly,1200,VA
60954,2.0,4.0,1823.0,Monthly,2628,NV
60955,1.0,3.0,1400.0,Monthly,900,MA
60956,2.0,2.0,1603.0,Monthly,1095,CO
60957,2.0,2.0,1162.0,Monthly,1170,TX
60958,1.0,2.0,825.0,Monthly,850,VA
60959,2.0,2.0,1386.0,Monthly,1270,NV
60960,2.0,2.0,1260.0,Monthly,996,TX
60961,1.0,1.0,1603.0,Monthly,697,TX
60962,1.0,2.0,1800.0,Monthly,1400,FL
60963,2.0,2.0,1850.0,Monthly,1285,TX
60964,2.0,2.0,3105.0,Monthly,992,VA
60965,1.0,1.0,970.0,Monthly,820,TX
60966,2.0,2.0,1350.0,Monthly,1134,FL
60967,1.0,2.0,950.0,Monthly,850,VA
60968,1.0,1.0,1055.0,Monthly,688,NV
60969,1.0,1.0,1260.0,Monthly,750,CA
60970,1.0,1.0,1863.0,Monthly,684,VA
60971,1.5,2.0,675.0,Monthly,924,OH
60972,2.0,2.0,4066.0,Monthly,791,MA
60973,1.5,2.0,908.0,Monthly,1025,OH
60974,2.0,2.0,1485.0,Monthly,986,CA
60975,1.0,2.0,775.0,Monthly,850,LA
60976,1.0,1.0,829.0,Monthly,790,OH
60977,2.0,2.0,1475.0,Monthly,960,CA
60978,1.0,1.0,1880.0,Monthly,478,VA
60979,1.0,1.0,1471.0,Monthly,833,CO
60980,1.0,2.0,1795.0,Monthly,741,MA
60981,1.0,1.0,673.0,Monthly,683,AR
60982,1.0,1.0,1400.0,Monthly,573,TX
60983,2.0,3.0,1395.0,Monthly,1348,CA
60984,2.0,2.0,2669.0,Monthly,1222,CO
60985,2.0,3.0,2681.0,Monthly,1365,MA
60986,1.0,1.0,1480.0,Monthly,595,MA
60987,2.0,2.0,1049.0,Monthly,1049,AR
60988,1.0,1.0,1130.0,Monthly,660,TX
60989,1.0,1.0,1915.0,Monthly,735,VA
60990,2.0,2.0,831.0,Monthly,990,AR
60991,2.0,2.0,2245.0,Monthly,1189,MA
60992,1.0,1.0,1239.0,Monthly,750,CO
60993,2.0,2.0,2754.0,Monthly,1260,MA
60994,2.0,3.0,3070.0,Monthly,1371,MA
60995,1.0,1.0,1457.0,Monthly,869,CO
60996,1.0,1.0,1165.0,Monthly,764,TX
60997,2.0,2.0,1150.0,Monthly,1145,LA
60998,2.0,2.0,3305.0,Monthly,881,VA
60999,2.5,3.0,1390.0,Monthly,1400,NV
61000,2.0,3.0,2365.0,Monthly,1125,MA
61001,1.0,2.0,2230.0,Monthly,2230,LA
61002,1.0,1.0,1380.0,Monthly,782,CO
61003,2.0,2.0,1755.0,Monthly,1197,CO
61004,2.0,2.0,945.0,Monthly,1044,LA
61005,2.0,2.0,945.0,Monthly,1017,LA
61006,2.0,2.0,2160.0,Monthly,1132,VA
61007,2.0,3.0,1553.0,Monthly,1186,TX
61008,2.0,2.0,2201.0,Monthly,1261,CO
61009,2.0,2.0,2000.0,Monthly,1065,CO
61010,1.0,1.0,925.0,Monthly,750,OH
61011,1.0,1.0,1710.0,Monthly,741,CO
61012,1.0,2.0,940.0,Monthly,933,OH
61013,1.0,1.0,1546.0,Monthly,835,CO
61014,1.0,1.0,1110.0,Monthly,545,TX
61015,1.0,2.0,945.0,Monthly,950,LA
61016,2.5,2.0,1100.0,Monthly,1100,LA
61017,1.0,1.0,2130.0,Monthly,1058,MA
61018,1.0,1.0,925.0,Monthly,750,OH
61019,2.0,2.0,2315.0,Monthly,1025,MA
61020,2.0,2.0,1235.0,Monthly,914,CA
61021,2.0,2.0,1220.0,Monthly,950,CA
61022,3.5,4.0,1850.0,Monthly,2925,CA
61023,1.0,1.0,799.0,Monthly,751,AR
61024,2.0,2.0,1325.0,Monthly,914,CA
61025,2.0,2.0,1524.0,Monthly,1225,TX
61026,2.0,3.0,2635.0,Monthly,1511,CO
61027,2.0,2.0,1800.0,Monthly,1379,FL
61028,1.0,1.0,685.0,Monthly,680,LA
61029,2.0,2.0,860.0,Monthly,1050,LA
61030,1.5,2.0,789.0,Monthly,952,LA
61031,2.0,2.0,2395.0,Monthly,1202,MA
61032,2.0,2.0,1550.0,Monthly,1415,FL
61033,1.0,1.0,1320.0,Monthly,783,TX
61034,2.0,2.0,880.0,Monthly,908,AR
61035,1.0,1.0,640.0,Monthly,588,NV
61036,1.0,1.0,640.0,Monthly,588,NV
61037,1.0,1.0,715.0,Monthly,588,NV
61038,1.0,1.0,715.0,Monthly,588,NV
61039,2.0,2.0,2950.0,Monthly,1166,MA
61040,2.0,2.0,1680.0,Monthly,1025,CO
61041,1.0,2.0,849.0,Monthly,820,VA
61042,1.0,2.0,3675.0,Monthly,1744,MA
61043,2.0,2.0,795.0,Monthly,859,NV
61044,2.0,3.0,1875.0,Monthly,1236,TX
61045,1.0,1.0,1250.0,Monthly,796,FL
61046,1.0,1.0,999.0,Monthly,732,OH
61047,2.0,2.0,1395.0,Monthly,1225,FL
61048,1.0,1.0,1212.0,Monthly,790,VA
61049,1.0,1.0,1570.0,Monthly,858,VA
61050,2.0,2.0,1479.0,Monthly,1070,VA
61051,1.0,1.0,679.0,Monthly,696,NV
61052,2.0,3.0,1625.0,Monthly,1696,TX
61053,1.0,1.0,679.0,Monthly,696,NV
61054,1.0,1.0,1725.0,Monthly,626,LA
61055,2.0,2.0,1684.0,Monthly,1278,FL
61056,1.0,3.0,2300.0,Monthly,1220,MA
61057,2.5,3.0,1850.0,Monthly,1599,CA
61058,1.0,2.0,825.0,Monthly,706,NV
61059,2.0,2.0,1799.0,Monthly,1097,CO
61060,2.0,2.0,850.0,Monthly,1040,AR
61061,1.0,1.0,1192.0,Monthly,909,TX
61062,2.0,3.0,1850.0,Monthly,1300,MA
61063,2.0,2.0,822.0,Monthly,960,OH
61064,2.0,2.0,1865.0,Monthly,1152,CA
61065,2.0,2.0,2172.0,Monthly,1244,VA
61066,2.0,3.0,1243.0,Monthly,1291,LA
61067,1.0,1.0,1120.0,Monthly,794,NV
61068,1.0,1.0,695.0,Monthly,556,VA
61069,1.0,1.0,1455.0,Monthly,730,MA
61070,1.5,3.0,1199.0,Monthly,1195,OH
61071,1.0,2.0,799.0,Monthly,864,VA
61072,2.0,2.0,1176.0,Monthly,1000,NV
61073,1.0,1.0,985.0,Monthly,745,LA
61074,1.0,1.0,1005.0,Monthly,718,NV
61075,1.0,1.0,1746.0,Monthly,633,VA
61076,2.0,2.0,1176.0,Monthly,1000,NV
61077,1.0,2.0,1000.0,Monthly,995,VA
61078,1.0,2.0,750.0,Monthly,857,LA
61079,1.0,1.0,1695.0,Monthly,588,VA
61080,1.0,1.0,950.0,Monthly,650,ND
61081,1.0,1.0,670.0,Monthly,702,LA
61082,2.0,3.0,1195.0,Monthly,1250,LA
61083,1.0,1.0,1480.0,Monthly,814,CO
61084,2.0,2.0,850.0,Monthly,1037,ND
61085,1.0,1.0,1255.0,Monthly,745,FL
61086,1.0,1.0,1765.0,Monthly,851,CA
61087,1.0,1.0,1392.0,Monthly,661,VA
61088,2.0,2.0,1850.0,Monthly,1106,CO
61089,2.0,2.0,2195.0,Monthly,1180,VA
61090,1.0,1.0,1055.0,Monthly,700,NV
61091,2.5,2.0,2954.0,Monthly,787,MA
61092,2.0,2.0,910.0,Monthly,1010,ND
61093,1.0,2.0,1893.0,Monthly,984,VA
61094,1.0,1.0,1145.0,Monthly,734,AZ
61095,1.0,1.0,700.0,Monthly,722,FL
61096,1.0,1.0,1215.0,Monthly,650,CO
61097,1.0,2.0,620.0,Monthly,840,KY
61098,3.0,3.0,3420.0,Monthly,2000,MA
61099,1.0,2.0,885.0,Monthly,900,ND
61100,2.0,2.0,1267.0,Monthly,1024,NV
61101,1.0,1.0,1550.0,Monthly,730,VA
61102,1.0,2.0,900.0,Monthly,905,AZ
61103,1.0,1.0,1918.0,Monthly,768,MA
61104,1.0,2.0,1410.0,Monthly,734,VA
61105,2.0,2.0,1575.0,Monthly,1172,NV
61106,1.0,1.0,1355.0,Monthly,490,AZ
61107,2.0,2.0,1064.0,Monthly,1043,TX
61108,2.0,2.0,2570.0,Monthly,1104,MA
61109,1.0,1.0,1165.0,Monthly,642,NV
61110,1.0,2.0,1290.0,Monthly,903,AZ
61111,1.0,2.0,800.0,Monthly,825,FL
61112,2.0,2.0,1115.0,Monthly,1081,FL
61113,2.5,2.0,2000.0,Monthly,1343,CO
61114,1.0,1.0,925.0,Monthly,704,ND
61115,1.0,1.0,1440.0,Monthly,870,AZ
61116,1.0,1.0,2230.0,Monthly,556,FL
61117,1.0,1.0,1375.0,Monthly,690,AZ
61118,2.0,2.0,1115.0,Monthly,1081,FL
61119,1.0,1.0,2375.0,Monthly,575,FL
61120,1.0,1.0,1130.0,Monthly,611,AZ
61121,1.0,1.0,1432.0,Monthly,635,CA
61122,1.0,1.0,1095.0,Monthly,939,ND
61123,1.0,1.0,1121.0,Monthly,762,VA
61124,1.0,2.0,595.0,Monthly,750,ND
61125,1.0,1.0,1550.0,Monthly,752,CA
61126,1.0,2.0,495.0,Monthly,750,NE
61127,1.0,2.0,1870.0,Monthly,860,MA
61128,1.0,2.0,875.0,Monthly,858,KY
61129,1.0,1.0,1195.0,Monthly,761,FL
61130,2.0,2.0,1415.0,Monthly,1082,FL
61131,2.0,2.0,1335.0,Monthly,1179,TX
61132,2.0,2.0,1395.0,Monthly,1082,FL
61133,2.0,2.0,1395.0,Monthly,1082,FL
61134,2.0,2.0,1400.0,Monthly,1252,TX
61135,1.0,1.0,2073.0,Monthly,905,VA
61136,1.0,1.0,880.0,Monthly,750,TX
61137,1.0,2.0,1150.0,Monthly,1400,VA
61138,1.0,1.0,1719.0,Monthly,800,MA
61139,2.0,3.0,1095.0,Monthly,1094,ND
61140,2.0,2.0,2660.0,Monthly,1439,MA
61141,1.5,1.0,1300.0,Monthly,518,MA
61142,1.0,1.0,986.0,Monthly,762,AZ
61143,1.0,1.0,1524.0,Monthly,725,CO
61144,1.0,2.0,1455.0,Monthly,530,VA
61145,2.0,3.0,1250.0,Monthly,1500,KY
61146,1.0,2.0,865.0,Monthly,550,VA
61147,2.0,2.0,1530.0,Monthly,1225,FL
61148,2.0,2.0,1150.0,Monthly,1300,ND
61149,2.0,2.0,1385.0,Monthly,1252,TX
61150,1.0,2.0,910.0,Monthly,996,NE
61151,1.0,1.0,699.0,Monthly,576,FL
61152,2.5,3.0,1904.0,Monthly,1686,TX
61153,2.0,3.0,1519.0,Monthly,1269,TX
61154,2.0,3.0,2107.0,Monthly,1371,CO
61155,2.0,2.0,835.0,Monthly,728,AZ
61156,1.0,2.0,1715.0,Monthly,509,CA
61157,1.0,2.0,1090.0,Monthly,864,TX
61158,1.0,1.0,773.0,Monthly,600,AZ
61159,1.0,1.0,1200.0,Monthly,804,VA
61160,2.0,2.0,1699.0,Monthly,1310,TX
61161,1.0,2.0,689.0,Monthly,900,FL
61162,1.5,3.0,1952.0,Monthly,1150,MA
61163,1.0,2.0,525.0,Monthly,700,ND
61164,1.0,2.0,1808.0,Monthly,970,CO
61165,1.0,2.0,1295.0,Monthly,900,KY
61166,1.0,1.0,964.0,Monthly,712,AZ
61167,2.0,2.0,1470.0,Monthly,1000,CA
61168,2.0,2.0,1495.0,Monthly,830,CA
61169,1.0,4.0,2500.0,Monthly,1500,MA
61170,1.0,1.0,748.0,Monthly,688,AZ
61171,1.0,1.0,607.0,Monthly,635,AZ
61172,1.0,1.0,1913.0,Monthly,717,VA
61173,1.5,2.0,795.0,Monthly,900,AZ
61174,1.5,2.0,1609.0,Monthly,930,MA
61175,1.0,1.0,695.0,Monthly,650,NE
61176,1.0,1.0,1200.0,Monthly,660,MA
61177,2.0,2.0,1529.0,Monthly,952,TX
61178,2.0,2.0,1135.0,Monthly,1118,NE
61179,1.0,1.0,597.0,Monthly,635,AZ
61180,2.0,2.0,1060.0,Monthly,1197,AZ
61181,1.0,1.0,690.0,Monthly,720,NE
61182,1.0,1.0,2365.0,Monthly,903,VA
61183,2.0,3.0,1770.0,Monthly,1215,TX
61184,2.0,2.0,1595.0,Monthly,1107,TX
61185,2.0,2.0,1129.0,Monthly,1288,NE
61186,1.5,2.0,1115.0,Monthly,1455,NE
61187,2.0,2.0,1699.0,Monthly,990,CO
61188,2.0,2.0,1736.0,Monthly,1020,CO
61189,1.0,1.0,950.0,Monthly,690,NE
61190,2.0,3.0,950.0,Monthly,1595,ND
61191,1.0,2.0,900.0,Monthly,850,CA
61192,1.0,1.0,1299.0,Monthly,825,VA
61193,2.0,2.0,1080.0,Monthly,927,TX
61194,1.0,1.0,875.0,Monthly,909,NE
61195,2.0,2.0,1400.0,Monthly,965,AZ
61196,2.0,2.0,1539.0,Monthly,1157,VA
61197,1.0,1.0,910.0,Monthly,858,TX
61198,2.0,2.0,2698.0,Monthly,1229,VA
61199,1.0,1.0,1670.0,Monthly,777,MA
61200,2.5,3.0,1650.0,Monthly,1558,ND
61201,2.0,2.0,1115.0,Monthly,1206,AZ
61202,1.0,1.0,600.0,Monthly,484,VA
61203,2.0,2.0,2305.0,Monthly,1171,MA
61204,2.0,2.0,1950.0,Monthly,1123,MA
61205,1.0,1.0,1400.0,Monthly,680,MA
61206,1.0,1.0,1961.0,Monthly,856,VA
61207,2.0,2.0,1059.0,Monthly,1160,KY
61208,1.0,1.0,1635.0,Monthly,793,MA
61209,1.0,1.0,790.0,Monthly,788,NE
61210,1.0,1.0,2601.0,Monthly,666,VA
61211,1.5,2.0,1050.0,Monthly,1080,TX
61212,2.5,2.0,810.0,Monthly,899,KY
61213,1.0,2.0,1499.0,Monthly,835,VA
61214,1.0,2.0,1295.0,Monthly,730,CO
61215,2.0,2.0,1541.0,Monthly,1059,CO
61216,1.0,1.0,2690.0,Monthly,1044,VA
61217,1.0,2.0,899.0,Monthly,912,VA
61218,2.0,3.0,1450.0,Monthly,1100,CA
61219,1.0,2.0,985.0,Monthly,625,CA
61220,2.0,3.0,1589.0,Monthly,1279,FL
61221,2.0,3.0,1450.0,Monthly,1100,CA
61222,2.5,2.0,2140.0,Monthly,1837,MA
61223,1.0,1.0,795.0,Monthly,687,TX
61224,1.0,1.0,1575.0,Monthly,713,MA
61225,1.0,1.0,861.0,Monthly,736,TX
61226,2.0,4.0,1695.0,Monthly,1642,CA
61227,2.0,2.0,1410.0,Monthly,1226,VA
61228,1.0,1.0,625.0,Monthly,610,ND
61229,1.0,1.0,1850.0,Monthly,803,MA
61230,1.0,1.0,2099.0,Monthly,683,VA
61231,1.0,1.0,590.0,Monthly,600,AZ
61232,1.0,2.0,575.0,Monthly,700,ND
61233,1.0,1.0,1130.0,Monthly,630,CO
61234,2.0,2.0,1583.0,Monthly,964,CO
61235,2.0,2.0,1226.0,Monthly,870,CO
61236,1.0,1.0,1369.0,Monthly,899,VA
61237,1.0,2.0,957.0,Monthly,429,CO
61238,2.0,2.0,959.0,Monthly,936,AZ
61239,2.0,2.0,1295.0,Monthly,1050,CO
61240,1.5,2.0,715.0,Monthly,790,FL
61241,1.0,1.0,665.0,Monthly,720,KY
61242,1.0,2.0,2358.0,Monthly,1050,VA
61243,1.0,1.0,1143.0,Monthly,643,CO
61244,2.0,2.0,1390.0,Monthly,1121,VA
61245,2.0,2.0,869.0,Monthly,980,KY
61246,2.0,2.0,812.0,Monthly,969,AZ
61247,1.0,1.0,790.0,Monthly,645,AZ
61248,2.0,2.0,1577.0,Monthly,1115,CO
61249,1.0,1.0,1670.0,Monthly,736,MA
61250,2.0,2.0,1907.0,Monthly,1151,MA
61251,2.0,2.0,2180.0,Monthly,1273,MA
61252,2.5,2.0,2495.0,Monthly,1677,MA
61253,2.0,2.0,1600.0,Monthly,1057,VA
61254,1.0,2.0,725.0,Monthly,972,ND
61255,2.0,2.0,1412.0,Monthly,1137,TX
61256,2.0,2.0,1243.0,Monthly,1089,FL
61257,1.0,1.0,1645.0,Monthly,860,VA
61258,2.0,2.0,1175.0,Monthly,1477,NE
61259,1.0,2.0,753.0,Monthly,809,AZ
61260,1.0,1.0,675.0,Monthly,756,NE
61261,2.0,2.0,1445.0,Monthly,1048,AZ
61262,1.0,1.0,1290.0,Monthly,705,CO
61263,2.0,2.0,3015.0,Monthly,1634,VA
61264,2.0,2.0,1605.0,Monthly,1192,CO
61265,1.0,1.0,1211.0,Monthly,819,TX
61266,1.0,2.0,750.0,Monthly,1000,ND
61267,1.5,1.0,1984.0,Monthly,902,VA
61268,2.0,2.0,1510.0,Monthly,1106,CO
61269,1.0,1.0,731.0,Monthly,700,NE
61270,1.0,1.0,970.0,Monthly,675,TX
61271,1.0,1.0,771.0,Monthly,745,KY
61272,1.0,1.0,992.0,Monthly,769,TX
61273,2.0,2.0,1483.0,Monthly,1121,TX
61274,1.0,2.0,800.0,Monthly,1060,NE
61275,2.5,2.0,1975.0,Monthly,1769,MA
61276,1.0,1.0,1000.0,Monthly,415,MA
61278,1.0,1.0,914.0,Monthly,670,AZ
61279,2.0,2.0,880.0,Monthly,958,AZ
61280,1.0,1.0,1440.0,Monthly,656,CA
61281,2.0,3.0,2022.0,Monthly,1416,FL
61282,1.0,1.0,699.0,Monthly,800,KY
61283,2.0,2.0,1479.0,Monthly,955,CA
61284,1.0,1.0,771.0,Monthly,960,NE
61285,1.0,1.0,1175.0,Monthly,864,NE
61286,1.0,2.0,1350.0,Monthly,851,CA
61287,2.0,3.0,1299.0,Monthly,1300,AZ
61288,2.0,3.0,1600.0,Monthly,1244,AZ
61289,3.0,4.0,2545.0,Monthly,2916,CA
61290,2.0,3.0,2150.0,Monthly,2177,CA
61291,1.5,3.0,1066.0,Monthly,1217,NE
61292,1.0,1.0,575.0,Monthly,650,NE
61293,1.0,1.0,450.0,Monthly,503,AZ
61294,1.0,2.0,925.0,Monthly,1000,MA
61295,2.0,3.0,915.0,Monthly,645,VA
61296,2.0,2.0,1330.0,Monthly,1065,TX
61297,2.0,2.0,1845.0,Monthly,1249,CO
61298,2.0,2.0,3380.0,Monthly,1045,VA
61299,2.0,4.0,1450.0,Monthly,1788,CA
61300,1.0,1.0,735.0,Monthly,563,AZ
61301,1.0,2.0,817.0,Monthly,818,AZ
61302,1.0,1.0,995.0,Monthly,751,TX
61303,1.0,1.0,935.0,Monthly,645,VA
61304,1.0,1.0,1165.0,Monthly,777,VA
61305,2.0,2.0,1233.0,Monthly,1000,FL
61306,1.0,1.0,1650.0,Monthly,1001,CO
61307,1.0,1.0,1125.0,Monthly,651,TX
61308,2.0,3.0,1940.0,Monthly,1242,CA
61309,2.0,2.0,990.0,Monthly,1013,AZ
61310,1.0,2.0,740.0,Monthly,975,ND
61311,1.0,2.0,1495.0,Monthly,960,FL
61312,1.0,1.0,2171.0,Monthly,678,VA
61313,1.0,2.0,1694.0,Monthly,565,VA
61314,1.0,1.0,2058.0,Monthly,776,VA
61315,2.0,2.0,1301.0,Monthly,1048,VA
61316,1.0,2.0,1349.0,Monthly,815,MA
61317,2.0,2.0,2688.0,Monthly,939,VA
61318,1.0,1.0,1157.0,Monthly,610,CO
61319,1.0,1.0,590.0,Monthly,616,AZ
61320,1.0,3.0,1723.0,Monthly,745,VA
61321,2.0,2.0,2332.0,Monthly,1471,VA
61322,1.0,2.0,995.0,Monthly,600,MA
61323,2.0,2.0,1545.0,Monthly,1041,CO
61324,1.0,2.0,1080.0,Monthly,1040,MA
61325,1.0,1.0,1000.0,Monthly,710,NE
61326,1.0,2.0,800.0,Monthly,750,MA
61327,1.0,0.0,895.0,Monthly,490,NE
61328,1.0,1.0,585.0,Monthly,545,TX
61329,1.0,1.0,593.0,Monthly,590,AZ
61330,1.0,1.0,370.0,Monthly,750,ND
61331,1.0,1.0,1120.0,Monthly,998,NE
61332,2.0,2.0,1667.0,Monthly,1169,CO
61333,1.0,1.0,1085.0,Monthly,728,TX
61334,1.0,1.0,3395.0,Monthly,700,VA
61335,2.0,2.0,1475.0,Monthly,1000,CO
61336,1.0,1.0,1040.0,Monthly,737,ND
61337,2.0,2.0,1730.0,Monthly,1118,CO
61338,1.0,2.0,1259.0,Monthly,859,VA
61339,1.0,2.0,767.0,Monthly,950,KY
61340,1.0,1.0,3395.0,Monthly,700,VA
61341,1.0,1.0,850.0,Monthly,656,NE
61342,2.0,2.0,1491.0,Monthly,1185,TX
61343,1.0,2.0,915.0,Monthly,550,FL
61344,1.0,1.0,575.0,Monthly,651,AZ
61345,1.0,1.0,1100.0,Monthly,624,CO
61346,1.0,1.0,760.0,Monthly,800,NE
61347,2.0,2.0,2992.0,Monthly,1244,VA
61348,1.0,1.0,867.0,Monthly,706,GA
61349,2.0,3.0,1908.0,Monthly,1376,CO
61350,1.0,2.0,1247.0,Monthly,932,VA
61351,2.0,2.0,1220.0,Monthly,1122,TX
61352,1.0,1.0,1552.0,Monthly,700,VA
61353,2.0,2.0,1283.0,Monthly,931,CO
